22:35:36.040,318,logger,31,INFO,186.000, 215.000, 0.430, -57.614, -10.749, 251.352, 320.000, 240.000
22:35:36.083,362,logger,31,INFO,186.000, 216.000, 0.428, -57.383, -10.277, 250.343, 320.000, 240.000
22:35:36.126,405,logger,31,INFO,187.000, 218.000, 0.429, -57.116, -9.448, 251.053, 320.000, 240.000
22:35:36.171,449,logger,31,INFO,188.000, 220.000, 0.431, -56.877, -8.618, 251.897, 320.000, 240.000
22:35:36.260,538,logger,31,INFO,190.000, 221.000, 0.432, -56.104, -8.200, 252.295, 320.000, 240.000
22:35:36.303,581,logger,31,INFO,191.000, 222.000, 0.431, -55.537, -7.749, 251.683, 320.000, 240.000
22:35:36.346,624,logger,31,INFO,192.000, 221.000, 0.432, -55.262, -8.203, 252.393, 320.000, 240.000
22:35:36.390,668,logger,31,INFO,192.000, 220.000, 0.432, -55.327, -8.645, 252.691, 320.000, 240.000
22:35:36.435,713,logger,31,INFO,193.000, 219.000, 0.432, -54.848, -9.069, 252.472, 320.000, 240.000
22:35:36.479,757,logger,31,INFO,193.000, 219.000, 0.433, -55.040, -9.101, 253.357, 320.000, 240.000
22:35:36.524,802,logger,31,INFO,194.000, 219.000, 0.432, -54.405, -9.067, 252.420, 320.000, 240.000
22:35:36.569,847,logger,31,INFO,194.000, 219.000, 0.432, -54.382, -9.064, 252.314, 320.000, 240.000
22:35:36.660,939,logger,31,INFO,194.000, 220.000, 0.432, -54.463, -8.645, 252.693, 320.000, 240.000
22:35:36.704,982,logger,31,INFO,195.000, 219.000, 0.432, -53.990, -9.070, 252.502, 320.000, 240.000
22:35:36.749,1028,logger,31,INFO,195.000, 218.000, 0.432, -53.940, -9.493, 252.268, 320.000, 240.000
22:35:36.794,1073,logger,31,INFO,195.000, 217.000, 0.432, -53.993, -9.935, 252.515, 320.000, 240.000
22:35:36.839,1118,logger,31,INFO,194.000, 217.000, 0.433, -54.523, -9.953, 252.972, 320.000, 240.000
22:35:36.881,1160,logger,31,INFO,193.000, 217.000, 0.432, -54.877, -9.938, 252.605, 320.000, 240.000
22:35:36.927,1205,logger,31,INFO,193.000, 216.000, 0.432, -54.867, -10.369, 252.562, 320.000, 240.000
22:35:36.971,1249,logger,31,INFO,193.000, 216.000, 0.431, -54.760, -10.348, 252.068, 320.000, 240.000
22:35:37.060,1339,logger,31,INFO,192.000, 216.000, 0.431, -55.199, -10.350, 252.106, 320.000, 240.000
22:35:37.104,1382,logger,31,INFO,192.000, 215.000, 0.431, -55.139, -10.769, 251.830, 320.000, 240.000
22:35:37.147,1425,logger,31,INFO,192.000, 216.000, 0.431, -55.226, -10.355, 252.227, 320.000, 240.000
22:35:37.192,1470,logger,31,INFO,191.000, 217.000, 0.432, -55.703, -9.932, 252.435, 320.000, 240.000
22:35:37.236,1515,logger,31,INFO,192.000, 216.000, 0.432, -55.274, -10.364, 252.449, 320.000, 240.000
22:35:37.279,1557,logger,31,INFO,192.000, 217.000, 0.431, -55.121, -9.905, 251.748, 320.000, 240.000
22:35:37.323,1601,logger,31,INFO,192.000, 217.000, 0.430, -55.046, -9.891, 251.405, 320.000, 240.000
22:35:37.408,1687,logger,31,INFO,192.000, 218.000, 0.432, -55.275, -9.500, 252.451, 320.000, 240.000
22:35:37.455,1733,logger,31,INFO,192.000, 219.000, 0.431, -55.202, -9.057, 252.119, 320.000, 240.000
22:35:37.500,1778,logger,31,INFO,192.000, 220.000, 0.431, -55.201, -8.625, 252.113, 320.000, 240.000
22:35:37.544,1822,logger,31,INFO,192.000, 221.000, 0.432, -55.259, -8.203, 252.378, 320.000, 240.000
22:35:37.590,1868,logger,31,INFO,192.000, 221.000, 0.432, -55.328, -8.213, 252.694, 320.000, 240.000
22:35:37.634,1912,logger,31,INFO,193.000, 222.000, 0.433, -55.010, -7.797, 253.221, 320.000, 240.000
22:35:37.678,1956,logger,31,INFO,193.000, 223.000, 0.433, -55.004, -7.363, 253.190, 320.000, 240.000
22:35:37.722,2001,logger,31,INFO,194.000, 222.000, 0.433, -54.542, -7.792, 253.059, 320.000, 240.000
22:35:37.810,2088,logger,31,INFO,194.000, 222.000, 0.433, -54.549, -7.793, 253.091, 320.000, 240.000
22:35:37.856,2134,logger,31,INFO,193.000, 222.000, 0.433, -55.028, -7.799, 253.304, 320.000, 240.000
22:35:37.900,2178,logger,31,INFO,194.000, 221.000, 0.433, -54.565, -8.228, 253.165, 320.000, 240.000
22:35:37.945,2223,logger,31,INFO,194.000, 219.000, 0.432, -54.412, -9.069, 252.454, 320.000, 240.000
22:35:37.988,2266,logger,31,INFO,194.000, 219.000, 0.435, -54.782, -9.130, 254.173, 320.000, 240.000
22:35:38.032,2310,logger,31,INFO,192.000, 220.000, 0.434, -55.599, -8.687, 253.930, 320.000, 240.000
22:35:38.077,2355,logger,31,INFO,191.000, 220.000, 0.432, -55.716, -8.638, 252.493, 320.000, 240.000
22:35:38.120,2399,logger,31,INFO,192.000, 220.000, 0.432, -55.289, -8.639, 252.515, 320.000, 240.000
22:35:38.206,2484,logger,31,INFO,191.000, 220.000, 0.432, -55.715, -8.638, 252.490, 320.000, 240.000
22:35:38.255,2533,logger,31,INFO,191.000, 221.000, 0.432, -55.679, -8.201, 252.325, 320.000, 240.000
22:35:38.300,2579,logger,31,INFO,191.000, 222.000, 0.431, -55.662, -7.767, 252.248, 320.000, 240.000
22:35:38.343,2621,logger,31,INFO,189.000, 224.000, 0.432, -56.528, -6.904, 252.262, 320.000, 240.000
22:35:38.388,2666,logger,31,INFO,189.000, 227.000, 0.431, -56.424, -5.599, 251.796, 320.000, 240.000
22:35:38.429,2707,logger,31,INFO,187.000, 230.000, 0.431, -57.279, -4.307, 251.770, 320.000, 240.000
22:35:38.471,2749,logger,31,INFO,186.000, 231.000, 0.432, -57.908, -3.889, 252.635, 320.000, 240.000
22:35:38.517,2796,logger,31,INFO,187.000, 233.000, 0.432, -57.403, -3.021, 252.312, 320.000, 240.000
22:35:38.605,2883,logger,31,INFO,187.000, 235.000, 0.432, -57.411, -2.158, 252.349, 320.000, 240.000
22:35:38.652,2930,logger,31,INFO,186.000, 236.000, 0.433, -57.997, -1.731, 253.023, 320.000, 240.000
22:35:38.695,2974,logger,31,INFO,185.000, 239.000, 0.450, -60.801, -0.450, 263.290, 320.000, 240.000
22:35:38.738,3016,logger,31,INFO,185.000, 241.000, 0.432, -58.373, 0.432, 252.778, 320.000, 240.000
22:35:38.782,3060,logger,31,INFO,185.000, 242.000, 0.451, -60.858, 0.902, 263.538, 320.000, 240.000
22:35:38.825,3104,logger,31,INFO,186.000, 241.000, 0.451, -60.370, 0.451, 263.375, 320.000, 240.000
22:35:38.870,3148,logger,31,INFO,186.000, 239.000, 0.433, -57.980, -0.433, 252.948, 320.000, 240.000
22:35:38.956,3234,logger,31,INFO,187.000, 237.000, 0.433, -57.595, -1.299, 253.157, 320.000, 240.000
22:35:39.001,3280,logger,31,INFO,188.000, 235.000, 0.450, -59.398, -2.250, 263.062, 320.000, 240.000
22:35:39.045,3323,logger,31,INFO,187.000, 232.000, 0.431, -57.282, -3.446, 251.785, 320.000, 240.000
22:35:39.092,3371,logger,31,INFO,188.000, 230.000, 0.432, -57.081, -4.324, 252.800, 320.000, 240.000
22:35:39.135,3413,logger,31,INFO,190.000, 228.000, 0.434, -56.374, -5.204, 253.508, 320.000, 240.000
22:35:39.177,3455,logger,31,INFO,192.000, 225.000, 0.436, -55.749, -6.533, 254.615, 320.000, 240.000
22:35:39.221,3499,logger,31,INFO,193.000, 224.000, 0.433, -54.949, -6.923, 252.937, 320.000, 240.000
22:35:39.316,3594,logger,31,INFO,194.000, 222.000, 0.434, -54.633, -7.805, 253.478, 320.000, 240.000
22:35:39.360,3638,logger,31,INFO,194.000, 223.000, 0.433, -54.542, -7.359, 253.056, 320.000, 240.000
22:35:39.403,3681,logger,31,INFO,194.000, 223.000, 0.433, -54.592, -7.366, 253.292, 320.000, 240.000
22:35:39.445,3724,logger,31,INFO,193.000, 223.000, 0.433, -55.036, -7.367, 253.340, 320.000, 240.000
22:35:39.488,3767,logger,31,INFO,194.000, 223.000, 0.432, -54.459, -7.348, 252.673, 320.000, 240.000
22:35:39.531,3809,logger,31,INFO,193.000, 223.000, 0.434, -55.087, -7.374, 253.576, 320.000, 240.000
22:35:39.575,3853,logger,31,INFO,193.000, 223.000, 0.431, -54.761, -7.330, 252.072, 320.000, 240.000
22:35:39.618,3896,logger,31,INFO,192.000, 224.000, 0.432, -55.301, -6.913, 252.569, 320.000, 240.000
22:35:39.744,4022,logger,31,INFO,192.000, 223.000, 0.431, -55.152, -7.325, 251.888, 320.000, 240.000
22:35:39.836,4114,logger,31,INFO,192.000, 222.000, 0.431, -55.121, -7.751, 251.747, 320.000, 240.000
22:35:39.838,4116,logger,31,INFO,192.000, 221.000, 0.430, -55.091, -8.178, 251.610, 320.000, 240.000
22:35:39.915,4193,logger,31,INFO,192.000, 220.000, 0.431, -55.156, -8.618, 251.907, 320.000, 240.000
22:35:39.995,4273,logger,31,INFO,194.000, 217.000, 0.434, -54.732, -9.991, 253.940, 320.000, 240.000
22:35:39.997,4275,logger,31,INFO,197.000, 216.000, 0.434, -53.371, -10.414, 253.666, 320.000, 240.000
22:35:40.077,4355,logger,31,INFO,199.000, 215.000, 0.433, -52.360, -10.818, 252.973, 320.000, 240.000
22:35:40.154,4432,logger,31,INFO,201.000, 215.000, 0.433, -51.501, -10.820, 253.006, 320.000, 240.000
22:35:40.156,4434,logger,31,INFO,202.000, 215.000, 0.435, -51.271, -10.863, 254.009, 320.000, 240.000
22:35:40.232,4510,logger,31,INFO,204.000, 214.000, 0.436, -50.587, -11.339, 254.942, 320.000, 240.000
22:35:40.233,4511,logger,31,INFO,205.000, 213.000, 0.433, -49.778, -11.687, 253.046, 320.000, 240.000
22:35:40.309,4587,logger,31,INFO,206.000, 212.000, 0.432, -49.196, -12.083, 252.279, 320.000, 240.000
22:35:40.395,4673,logger,31,INFO,207.000, 211.000, 0.433, -48.922, -12.555, 253.096, 320.000, 240.000
22:35:40.396,4674,logger,31,INFO,208.000, 209.000, 0.434, -48.591, -13.449, 253.630, 320.000, 240.000
22:35:42.004,6282,logger,31,INFO,210.000, 207.000, 0.434, -47.688, -14.306, 253.438, 320.000, 240.000
22:35:42.005,6284,logger,31,INFO,211.000, 206.000, 0.433, -47.217, -14.728, 253.237, 320.000, 240.000
22:35:42.006,6285,logger,31,INFO,211.000, 206.000, 0.434, -47.277, -14.747, 253.562, 320.000, 240.000
22:35:42.008,6286,logger,31,INFO,212.000, 205.000, 0.434, -46.919, -15.205, 253.972, 320.000, 240.000
22:35:42.008,6287,logger,31,INFO,213.000, 203.000, 0.436, -46.653, -16.132, 254.890, 320.000, 240.000
22:35:42.009,6288,logger,31,INFO,215.000, 201.000, 0.435, -45.707, -16.977, 254.481, 320.000, 240.000
22:35:42.011,6289,logger,31,INFO,216.000, 200.000, 0.433, -45.029, -17.319, 253.114, 320.000, 240.000
22:35:42.013,6291,logger,31,INFO,216.000, 198.000, 0.452, -47.006, -18.983, 264.226, 320.000, 240.000
22:35:42.014,6292,logger,31,INFO,217.000, 196.000, 0.435, -44.796, -19.136, 254.247, 320.000, 240.000
22:35:42.015,6293,logger,31,INFO,219.000, 193.000, 0.435, -43.908, -20.432, 254.145, 320.000, 240.000
22:35:42.016,6294,logger,31,INFO,220.000, 191.000, 0.433, -43.310, -21.222, 253.188, 320.000, 240.000
22:35:42.017,6295,logger,31,INFO,220.000, 190.000, 0.434, -43.367, -21.683, 253.521, 320.000, 240.000
22:35:42.018,6296,logger,31,INFO,220.000, 188.000, 0.433, -43.331, -22.532, 253.314, 320.000, 240.000
22:35:42.019,6297,logger,31,INFO,221.000, 186.000, 0.434, -42.970, -23.438, 253.741, 320.000, 240.000
22:35:42.020,6298,logger,31,INFO,222.000, 184.000, 0.434, -42.490, -24.280, 253.466, 320.000, 240.000
22:35:42.021,6299,logger,31,INFO,223.000, 183.000, 0.434, -42.138, -24.761, 253.957, 320.000, 240.000
22:35:42.022,6301,logger,31,INFO,224.000, 182.000, 0.435, -41.740, -25.218, 254.182, 320.000, 240.000
22:35:42.023,6301,logger,31,INFO,225.000, 183.000, 0.434, -41.193, -24.716, 253.490, 320.000, 240.000
22:35:42.024,6303,logger,31,INFO,225.000, 184.000, 0.434, -41.227, -24.302, 253.698, 320.000, 240.000
22:35:42.025,6304,logger,31,INFO,226.000, 185.000, 0.435, -40.917, -23.941, 254.472, 320.000, 240.000
22:35:42.026,6305,logger,31,INFO,227.000, 186.000, 0.434, -40.405, -23.461, 253.987, 320.000, 240.000
22:35:42.027,6306,logger,31,INFO,227.000, 187.000, 0.435, -40.447, -23.051, 254.252, 320.000, 240.000
22:35:42.028,6307,logger,31,INFO,228.000, 187.000, 0.454, -41.801, -24.081, 265.618, 320.000, 240.000
22:35:42.029,6308,logger,31,INFO,227.000, 188.000, 0.436, -40.575, -22.687, 255.057, 320.000, 240.000
22:35:42.031,6309,logger,31,INFO,226.000, 188.000, 0.434, -40.832, -22.588, 253.941, 320.000, 240.000
22:35:42.032,6310,logger,31,INFO,226.000, 187.000, 0.434, -40.803, -23.006, 253.760, 320.000, 240.000
22:35:42.033,6311,logger,31,INFO,227.000, 186.000, 0.434, -40.403, -23.460, 253.974, 320.000, 240.000
22:35:42.033,6312,logger,31,INFO,227.000, 185.000, 0.434, -40.372, -23.876, 253.780, 320.000, 240.000
22:35:42.034,6313,logger,31,INFO,227.000, 185.000, 0.434, -40.355, -23.866, 253.674, 320.000, 240.000
22:35:42.035,6314,logger,31,INFO,227.000, 186.000, 0.435, -40.439, -23.480, 254.198, 320.000, 240.000
22:35:42.036,6315,logger,31,INFO,228.000, 187.000, 0.435, -40.046, -23.070, 254.464, 320.000, 240.000
22:35:42.038,6316,logger,31,INFO,228.000, 186.000, 0.435, -40.006, -23.482, 254.213, 320.000, 240.000
22:35:42.039,6317,logger,31,INFO,227.000, 186.000, 0.436, -40.508, -23.521, 254.635, 320.000, 240.000
22:35:42.059,6337,logger,31,INFO,227.000, 186.000, 0.435, -40.464, -23.495, 254.355, 320.000, 240.000
22:35:42.107,6385,logger,31,INFO,226.000, 186.000, 0.435, -40.879, -23.484, 254.233, 320.000, 240.000
22:35:42.155,6433,logger,31,INFO,225.000, 185.000, 0.434, -41.196, -23.851, 253.509, 320.000, 240.000
22:35:42.201,6480,logger,31,INFO,226.000, 185.000, 0.434, -40.806, -23.876, 253.776, 320.000, 240.000
22:35:42.248,6526,logger,31,INFO,226.000, 185.000, 0.434, -40.773, -23.856, 253.572, 320.000, 240.000
22:35:42.294,6572,logger,31,INFO,226.000, 184.000, 0.453, -42.561, -25.356, 264.696, 320.000, 240.000
22:35:42.342,6620,logger,31,INFO,227.000, 184.000, 0.434, -40.408, -24.332, 254.005, 320.000, 240.000
22:35:42.389,6668,logger,31,INFO,228.000, 185.000, 0.434, -39.945, -23.880, 253.825, 320.000, 240.000
22:35:42.437,6715,logger,31,INFO,228.000, 185.000, 0.434, -39.965, -23.892, 253.953, 320.000, 240.000
22:35:42.482,6761,logger,31,INFO,226.000, 186.000, 0.434, -40.798, -23.437, 253.727, 320.000, 240.000
22:35:42.534,6813,logger,31,INFO,226.000, 185.000, 0.434, -40.775, -23.858, 253.586, 320.000, 240.000
22:35:42.583,6861,logger,31,INFO,227.000, 185.000, 0.434, -40.351, -23.864, 253.649, 320.000, 240.000
22:35:42.625,6903,logger,31,INFO,227.000, 184.000, 0.434, -40.393, -24.322, 253.910, 320.000, 240.000
22:35:42.674,6952,logger,31,INFO,226.000, 184.000, 0.434, -40.832, -24.326, 253.943, 320.000, 240.000
22:35:42.726,7004,logger,31,INFO,225.000, 185.000, 0.434, -41.223, -23.866, 253.674, 320.000, 240.000
22:35:42.772,7050,logger,31,INFO,225.000, 185.000, 0.434, -41.237, -23.874, 253.762, 320.000, 240.000
22:35:42.858,7136,logger,31,INFO,225.000, 185.000, 0.434, -41.198, -23.851, 253.518, 320.000, 240.000
22:35:42.902,7181,logger,31,INFO,225.000, 184.000, 0.433, -41.166, -24.266, 253.324, 320.000, 240.000
22:35:42.946,7224,logger,31,INFO,226.000, 183.000, 0.433, -40.742, -24.705, 253.383, 320.000, 240.000
22:35:42.989,7268,logger,31,INFO,226.000, 182.000, 0.434, -40.789, -25.168, 253.676, 320.000, 240.000
22:35:43.033,7311,logger,31,INFO,226.000, 180.000, 0.434, -40.750, -26.011, 253.433, 320.000, 240.000
22:35:43.075,7354,logger,31,INFO,226.000, 179.000, 0.433, -40.740, -26.437, 253.365, 320.000, 240.000
