21:07:12.186,12981,logger,31,INFO,371.000, 306.000
21:07:12.320,13115,logger,31,INFO,372.000, 310.000
21:07:12.430,13225,logger,31,INFO,373.000, 313.000
21:07:12.483,13278,logger,31,INFO,375.000, 318.000
21:07:12.589,13383,logger,31,INFO,377.000, 320.000
21:07:12.708,13503,logger,31,INFO,378.000, 321.000
21:07:12.825,13620,logger,31,INFO,380.000, 322.000
21:07:12.946,13741,logger,31,INFO,383.000, 324.000
21:07:13.054,13849,logger,31,INFO,385.000, 326.000
21:07:13.189,13983,logger,31,INFO,386.000, 327.000
21:07:13.248,14043,logger,31,INFO,387.000, 328.000
21:07:13.367,14162,logger,31,INFO,388.000, 329.000
21:07:13.495,14290,logger,31,INFO,389.000, 328.000
21:07:13.605,14400,logger,31,INFO,388.000, 325.000
21:07:13.719,14514,logger,31,INFO,386.000, 322.000
21:07:13.827,14622,logger,31,INFO,382.000, 321.000
21:07:13.914,14708,logger,31,INFO,380.000, 322.000
21:07:14.020,14814,logger,31,INFO,382.000, 322.000
21:07:14.131,14926,logger,31,INFO,385.000, 321.000
21:07:14.238,15033,logger,31,INFO,384.000, 319.000
21:07:14.352,15147,logger,31,INFO,383.000, 317.000
21:07:14.441,15236,logger,31,INFO,379.000, 312.000
21:07:14.556,15351,logger,31,INFO,376.000, 309.000
21:07:14.673,15468,logger,31,INFO,373.000, 305.000
21:07:14.779,15574,logger,31,INFO,372.000, 287.000
21:07:14.884,15678,logger,31,INFO,370.000, 273.000
21:07:14.983,15778,logger,31,INFO,367.000, 270.000
21:07:15.096,15891,logger,31,INFO,366.000, 281.000
21:07:15.316,16110,logger,31,INFO,369.000, 374.000
21:07:15.420,16215,logger,31,INFO,369.000, 398.000
21:07:15.524,16319,logger,31,INFO,373.000, 403.000
21:07:15.639,16434,logger,31,INFO,370.000, 401.000
21:07:15.741,16536,logger,31,INFO,368.000, 396.000
21:07:15.860,16655,logger,31,INFO,367.000, 391.000
21:07:15.967,16762,logger,31,INFO,367.000, 389.000
21:07:16.080,16875,logger,31,INFO,367.000, 389.000
21:07:16.141,16936,logger,31,INFO,367.000, 391.000
21:07:16.262,17057,logger,31,INFO,367.000, 390.000
21:07:16.389,17184,logger,31,INFO,366.000, 391.000
21:07:16.512,17307,logger,31,INFO,366.000, 399.000
21:07:16.572,17367,logger,31,INFO,366.000, 410.000
21:07:16.685,17480,logger,31,INFO,367.000, 420.000
21:07:16.794,17589,logger,31,INFO,367.000, 428.000
21:07:16.923,17718,logger,31,INFO,369.000, 436.000
21:07:17.034,17829,logger,31,INFO,370.000, 451.000
21:07:17.086,17880,logger,31,INFO,378.000, 455.000
21:07:17.198,17993,logger,31,INFO,378.000, 463.000
21:07:17.312,18107,logger,31,INFO,380.000, 473.000
21:07:17.428,18223,logger,31,INFO,379.000, 478.000
21:07:17.534,18329,logger,31,INFO,379.000, 483.000
21:07:17.644,18439,logger,31,INFO,377.000, 485.000
21:07:17.798,18593,logger,31,INFO,376.000, 489.000
21:07:17.859,18654,logger,31,INFO,377.000, 495.000
21:07:17.971,18766,logger,31,INFO,377.000, 503.000
21:07:18.098,18893,logger,31,INFO,379.000, 502.000
21:07:18.213,19008,logger,31,INFO,383.000, 505.000
21:07:18.336,19131,logger,31,INFO,386.000, 510.000
21:07:18.405,19200,logger,31,INFO,387.000, 515.000
21:07:18.526,19321,logger,31,INFO,389.000, 518.000
21:07:18.633,19428,logger,31,INFO,392.000, 512.000
21:07:18.750,19545,logger,31,INFO,396.000, 498.000
21:07:18.860,19655,logger,31,INFO,393.000, 494.000
21:07:18.970,19765,logger,31,INFO,390.000, 496.000
21:07:19.059,19854,logger,31,INFO,388.000, 498.000
21:07:19.168,19963,logger,31,INFO,382.000, 500.000
21:07:19.274,20069,logger,31,INFO,356.000, 486.000
21:07:19.382,20177,logger,31,INFO,354.000, 494.000
21:07:19.491,20286,logger,31,INFO,354.000, 490.000
21:07:19.596,20391,logger,31,INFO,354.000, 487.000
21:07:19.708,20503,logger,31,INFO,356.000, 489.000
21:07:19.826,20621,logger,31,INFO,353.000, 488.000
21:07:19.931,20726,logger,31,INFO,349.000, 481.000
21:07:20.032,20827,logger,31,INFO,349.000, 498.000
21:07:20.146,20941,logger,31,INFO,350.000, 502.000
21:07:20.254,21049,logger,31,INFO,347.000, 501.000
21:07:20.593,21388,logger,31,INFO,338.000, 496.000
21:07:20.715,21510,logger,31,INFO,342.000, 498.000
21:07:20.770,21564,logger,31,INFO,341.000, 494.000
21:07:21.212,22007,logger,31,INFO,343.000, 487.000
21:07:21.328,22123,logger,31,INFO,346.000, 472.000
21:07:21.436,22231,logger,31,INFO,343.000, 463.000
21:07:21.595,22390,logger,31,INFO,339.000, 457.000
21:07:21.653,22448,logger,31,INFO,342.000, 459.000
21:07:21.756,22551,logger,31,INFO,351.000, 459.000
21:07:21.890,22684,logger,31,INFO,359.000, 466.000
21:07:21.947,22742,logger,31,INFO,355.000, 463.000
21:07:22.064,22859,logger,31,INFO,351.000, 461.000
21:07:22.187,22981,logger,31,INFO,356.000, 469.000
21:07:22.289,23084,logger,31,INFO,366.000, 481.000
21:07:22.416,23211,logger,31,INFO,369.000, 483.000
21:07:22.478,23273,logger,31,INFO,370.000, 478.000
21:07:22.622,23416,logger,31,INFO,370.000, 469.000
21:07:22.740,23535,logger,31,INFO,368.000, 454.000
21:07:22.809,23604,logger,31,INFO,358.000, 420.000
21:07:22.937,23732,logger,31,INFO,351.000, 396.000
21:07:23.055,23850,logger,31,INFO,342.000, 383.000
21:07:23.116,23911,logger,31,INFO,337.000, 371.000
21:07:23.235,24030,logger,31,INFO,332.000, 358.000
21:07:23.337,24131,logger,31,INFO,322.000, 347.000
21:07:23.442,24236,logger,31,INFO,319.000, 341.000
21:07:23.557,24352,logger,31,INFO,320.000, 334.000
21:07:23.683,24478,logger,31,INFO,321.000, 335.000
21:07:23.803,24598,logger,31,INFO,321.000, 336.000
21:07:23.903,24698,logger,31,INFO,317.000, 333.000
21:07:24.037,24832,logger,31,INFO,312.000, 324.000
21:07:24.099,24894,logger,31,INFO,309.000, 317.000
21:07:24.218,25013,logger,31,INFO,311.000, 314.000
