22:35:38.491,2769,logger,31,INFO,584.63, 69.46, -752.61, 0.26, 0.05, -0.96, 0.01
22:35:38.537,2815,logger,31,INFO,584.75, 69.58, -752.61, 0.26, 0.05, -0.96, 0.01
22:35:38.555,2833,logger,31,INFO,584.75, 69.58, -752.60, 0.26, 0.05, -0.96, 0.01
22:35:38.625,2903,logger,31,INFO,584.68, 69.79, -752.49, 0.26, 0.05, -0.96, 0.01
22:35:38.642,2921,logger,31,INFO,584.65, 69.93, -752.51, 0.26, 0.05, -0.96, 0.01
22:35:38.658,2937,logger,31,INFO,584.74, 70.20, -752.58, 0.26, 0.05, -0.96, 0.01
22:35:38.675,2953,logger,31,INFO,584.80, 70.41, -752.72, 0.26, 0.05, -0.96, 0.01
22:35:38.732,3010,logger,31,INFO,584.80, 70.87, -753.00, 0.26, 0.05, -0.96, 0.01
22:35:38.975,3253,logger,31,INFO,583.82, 70.06, -753.23, 0.26, 0.05, -0.96, 0.01
22:35:39.223,3501,logger,31,INFO,581.98, 65.79, -753.48, 0.26, 0.05, -0.96, 0.01
22:35:39.357,3636,logger,31,INFO,581.71, 63.83, -753.23, 0.26, 0.05, -0.96, 0.01
22:35:39.434,3713,logger,31,INFO,581.12, 63.44, -752.12, 0.26, 0.05, -0.96, 0.01
22:35:39.461,3739,logger,31,INFO,580.88, 63.33, -751.11, 0.26, 0.05, -0.96, 0.01
22:35:39.490,3768,logger,31,INFO,580.57, 63.18, -749.95, 0.26, 0.05, -0.96, 0.01
22:35:39.505,3783,logger,31,INFO,580.41, 63.11, -749.37, 0.26, 0.05, -0.96, 0.01
22:35:39.520,3799,logger,31,INFO,580.25, 63.04, -748.79, 0.26, 0.05, -0.96, 0.01
22:35:39.569,3847,logger,31,INFO,579.78, 62.82, -747.05, 0.26, 0.05, -0.96, 0.01
22:35:39.585,3863,logger,31,INFO,579.62, 62.75, -746.48, 0.26, 0.05, -0.96, 0.01
22:35:39.624,3902,logger,31,INFO,579.14, 62.53, -744.74, 0.26, 0.05, -0.96, 0.01
22:35:39.640,3918,logger,31,INFO,578.99, 62.46, -744.16, 0.26, 0.05, -0.96, 0.01
22:35:39.653,3931,logger,31,INFO,578.89, 62.40, -743.66, 0.26, 0.05, -0.96, 0.01
22:35:39.671,3949,logger,31,INFO,578.89, 62.38, -743.38, 0.26, 0.05, -0.96, 0.01
22:35:39.687,3966,logger,31,INFO,578.90, 62.37, -743.42, 0.26, 0.05, -0.96, 0.01
22:35:39.702,3980,logger,31,INFO,578.96, 62.37, -743.75, 0.26, 0.05, -0.96, 0.01
22:35:39.716,3994,logger,31,INFO,579.10, 62.40, -744.27, 0.26, 0.05, -0.96, 0.01
22:35:39.732,4011,logger,31,INFO,579.28, 62.45, -744.85, 0.26, 0.05, -0.96, 0.01
22:35:39.757,4036,logger,31,INFO,579.64, 62.54, -746.00, 0.26, 0.05, -0.96, 0.01
22:35:39.785,4064,logger,31,INFO,580.01, 62.64, -747.15, 0.26, 0.05, -0.96, 0.01
22:35:39.813,4092,logger,31,INFO,580.37, 62.74, -748.30, 0.26, 0.05, -0.96, 0.01
22:35:39.827,4105,logger,31,INFO,580.55, 62.78, -748.87, 0.26, 0.05, -0.96, 0.01
22:35:39.842,4120,logger,31,INFO,580.74, 62.83, -749.45, 0.26, 0.05, -0.96, 0.01
22:35:39.857,4135,logger,31,INFO,580.92, 62.88, -750.02, 0.26, 0.05, -0.96, 0.01
22:35:39.885,4164,logger,31,INFO,581.30, 63.04, -751.16, 0.26, 0.05, -0.96, 0.01
22:35:39.899,4178,logger,31,INFO,581.52, 63.25, -751.68, 0.26, 0.05, -0.96, 0.01
22:35:39.954,4232,logger,31,INFO,582.49, 64.76, -752.58, 0.26, 0.05, -0.96, 0.01
22:35:39.969,4247,logger,31,INFO,582.75, 65.31, -752.60, 0.26, 0.05, -0.96, 0.01
22:35:39.995,4274,logger,31,INFO,583.26, 66.40, -752.64, 0.26, 0.05, -0.96, 0.01
22:35:40.067,4346,logger,31,INFO,584.35, 68.71, -752.52, 0.26, 0.05, -0.96, 0.01
22:35:40.147,4426,logger,31,INFO,584.82, 69.14, -752.99, 0.26, 0.05, -0.96, 0.01
22:35:40.203,4482,logger,31,INFO,584.60, 69.17, -752.80, 0.26, 0.05, -0.96, 0.01
22:35:40.286,4564,logger,31,INFO,584.11, 68.80, -753.13, 0.26, 0.05, -0.96, 0.01
22:35:40.301,4580,logger,31,INFO,584.02, 68.72, -753.11, 0.26, 0.05, -0.96, 0.01
22:35:40.356,4635,logger,31,INFO,584.00, 68.70, -753.10, 0.26, 0.05, -0.96, 0.01
22:35:40.397,4675,logger,31,INFO,584.00, 68.70, -753.10, 0.26, 0.05, -0.96, 0.01
22:35:40.413,4692,logger,31,INFO,584.00, 68.70, -753.10, 0.26, 0.05, -0.96, 0.01
22:35:40.440,4718,logger,31,INFO,584.00, 68.70, -753.10, 0.26, 0.05, -0.96, 0.01
22:35:40.494,4772,logger,31,INFO,584.08, 68.91, -753.48, 0.26, 0.05, -0.96, 0.01
22:35:40.524,4802,logger,31,INFO,584.13, 69.06, -753.75, 0.26, 0.05, -0.96, 0.01
22:35:40.554,4833,logger,31,INFO,584.15, 69.11, -753.78, 0.26, 0.05, -0.96, 0.01
22:35:40.584,4862,logger,31,INFO,584.15, 69.28, -753.80, 0.26, 0.05, -0.96, 0.01
22:35:40.614,4892,logger,31,INFO,584.18, 69.54, -753.92, 0.26, 0.05, -0.96, 0.01
22:35:40.631,4909,logger,31,INFO,584.19, 69.60, -753.99, 0.26, 0.05, -0.96, 0.01
22:35:40.644,4923,logger,31,INFO,584.20, 69.80, -754.04, 0.26, 0.05, -0.96, 0.01
22:35:40.676,4955,logger,31,INFO,584.21, 69.97, -754.06, 0.26, 0.05, -0.96, 0.01
22:35:40.692,4970,logger,31,INFO,584.21, 69.97, -754.06, 0.26, 0.05, -0.96, 0.01
22:35:40.708,4986,logger,31,INFO,584.20, 70.01, -754.05, 0.26, 0.05, -0.96, 0.01
22:35:40.752,5031,logger,31,INFO,584.18, 70.18, -753.86, 0.26, 0.05, -0.96, 0.01
22:35:40.783,5062,logger,31,INFO,584.34, 70.59, -753.63, 0.26, 0.05, -0.96, 0.01
22:35:40.800,5078,logger,31,INFO,584.52, 70.79, -753.46, 0.26, 0.05, -0.96, 0.01
22:35:40.814,5093,logger,31,INFO,584.73, 71.00, -753.21, 0.26, 0.05, -0.96, 0.01
22:35:40.831,5110,logger,31,INFO,585.03, 71.30, -752.89, 0.26, 0.05, -0.96, 0.01
22:35:40.850,5128,logger,31,INFO,585.33, 71.60, -752.57, 0.26, 0.05, -0.96, 0.01
22:35:40.867,5146,logger,31,INFO,585.55, 71.82, -752.32, 0.26, 0.05, -0.96, 0.01
22:35:40.884,5162,logger,31,INFO,585.73, 71.99, -752.14, 0.26, 0.05, -0.96, 0.01
22:35:40.901,5179,logger,31,INFO,585.98, 72.17, -752.06, 0.26, 0.05, -0.96, 0.01
22:35:40.942,5221,logger,31,INFO,586.88, 72.45, -752.26, 0.26, 0.05, -0.96, 0.01
22:35:40.985,5263,logger,31,INFO,588.32, 72.97, -752.12, 0.26, 0.05, -0.96, 0.01
22:35:41.002,5280,logger,31,INFO,588.73, 73.11, -752.24, 0.26, 0.05, -0.96, 0.01
22:35:41.018,5296,logger,31,INFO,589.03, 73.23, -752.42, 0.26, 0.05, -0.96, 0.01
22:35:41.046,5325,logger,31,INFO,589.52, 73.49, -752.65, 0.26, 0.05, -0.96, 0.01
22:35:41.072,5351,logger,31,INFO,589.89, 73.87, -752.86, 0.26, 0.05, -0.96, 0.01
22:35:41.102,5380,logger,31,INFO,590.25, 74.40, -752.77, 0.26, 0.05, -0.96, 0.01
22:35:41.132,5410,logger,31,INFO,590.56, 74.87, -752.28, 0.26, 0.05, -0.96, 0.01
22:35:41.159,5437,logger,31,INFO,590.69, 75.20, -752.06, 0.26, 0.05, -0.96, 0.01
22:35:41.185,5463,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.212,5490,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.239,5517,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.275,5553,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.307,5585,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.341,5620,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.373,5652,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.402,5681,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.433,5711,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.460,5738,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.487,5765,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.520,5798,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.548,5826,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.576,5854,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.607,5885,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.638,5916,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.670,5948,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.699,5978,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.726,6004,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.754,6033,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.782,6060,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.809,6088,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.837,6115,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.864,6142,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.892,6171,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.925,6203,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.951,6229,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:41.979,6258,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.012,6290,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.342,6620,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.477,6755,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.518,6796,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.533,6811,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.561,6839,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.577,6855,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.606,6884,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.622,6900,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.649,6927,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.677,6956,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.694,6972,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.712,6990,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.737,7015,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.753,7032,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.768,7047,logger,31,INFO,590.71, 75.24, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.785,7063,logger,31,INFO,590.76, 75.32, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:42.841,7120,logger,31,INFO,591.26, 76.06, -752.08, 0.26, 0.05, -0.96, 0.01
22:35:42.856,7135,logger,31,INFO,591.54, 76.46, -752.11, 0.26, 0.05, -0.96, 0.01
22:35:42.873,7151,logger,31,INFO,591.88, 76.96, -752.14, 0.26, 0.05, -0.96, 0.01
22:35:42.888,7167,logger,31,INFO,592.22, 77.46, -752.17, 0.26, 0.05, -0.96, 0.01
22:35:42.930,7208,logger,31,INFO,593.23, 78.95, -752.25, 0.26, 0.05, -0.96, 0.01
22:35:42.946,7224,logger,31,INFO,593.57, 79.45, -752.28, 0.26, 0.05, -0.96, 0.01
22:35:42.985,7263,logger,31,INFO,594.59, 80.95, -752.37, 0.26, 0.05, -0.96, 0.01
22:35:43.004,7282,logger,31,INFO,594.93, 81.45, -752.39, 0.26, 0.05, -0.96, 0.01
22:35:43.064,7342,logger,31,INFO,596.38, 83.36, -752.34, 0.26, 0.05, -0.96, 0.01
22:35:43.080,7359,logger,31,INFO,596.77, 83.82, -752.25, 0.26, 0.05, -0.96, 0.01
22:35:43.094,7372,logger,31,INFO,597.17, 84.27, -752.15, 0.26, 0.05, -0.96, 0.01
22:35:43.112,7390,logger,31,INFO,597.57, 84.70, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:43.129,7407,logger,31,INFO,597.98, 85.11, -751.93, 0.26, 0.05, -0.96, 0.01
22:35:43.159,7437,logger,31,INFO,598.58, 85.40, -751.81, 0.26, 0.05, -0.96, 0.01
22:35:43.187,7465,logger,31,INFO,598.71, 85.59, -751.85, 0.26, 0.05, -0.96, 0.01
22:35:43.204,7482,logger,31,INFO,598.77, 85.44, -751.87, 0.26, 0.05, -0.96, 0.01
22:35:43.223,7502,logger,31,INFO,598.63, 85.36, -751.92, 0.26, 0.05, -0.96, 0.01
22:35:43.251,7529,logger,31,INFO,598.51, 85.44, -752.01, 0.26, 0.05, -0.96, 0.01
22:35:43.268,7547,logger,31,INFO,598.54, 85.45, -752.05, 0.26, 0.05, -0.96, 0.01
22:35:43.282,7560,logger,31,INFO,598.65, 85.55, -752.05, 0.26, 0.05, -0.96, 0.01
22:35:43.301,7579,logger,31,INFO,598.74, 85.63, -752.05, 0.26, 0.05, -0.96, 0.01
22:35:43.357,7635,logger,31,INFO,598.73, 85.91, -751.90, 0.26, 0.05, -0.96, 0.01
22:35:43.390,7668,logger,31,INFO,598.70, 85.89, -751.80, 0.26, 0.05, -0.96, 0.01
22:35:43.432,7710,logger,31,INFO,598.46, 86.10, -751.73, 0.26, 0.05, -0.96, 0.01
22:35:43.462,7740,logger,31,INFO,598.30, 85.91, -751.82, 0.26, 0.05, -0.96, 0.01
22:35:43.492,7770,logger,31,INFO,598.22, 85.83, -751.92, 0.26, 0.05, -0.96, 0.01
22:35:43.506,7785,logger,31,INFO,598.12, 85.72, -751.97, 0.26, 0.05, -0.96, 0.01
22:35:43.523,7801,logger,31,INFO,598.07, 85.66, -751.96, 0.26, 0.05, -0.96, 0.01
22:35:43.566,7844,logger,31,INFO,598.06, 85.66, -751.91, 0.26, 0.05, -0.96, 0.01
22:35:43.583,7861,logger,31,INFO,598.07, 85.66, -751.92, 0.26, 0.05, -0.96, 0.01
22:35:43.612,7890,logger,31,INFO,598.08, 85.65, -752.04, 0.26, 0.05, -0.96, 0.01
22:35:43.627,7906,logger,31,INFO,598.09, 85.65, -752.10, 0.26, 0.05, -0.96, 0.01
22:35:43.657,7935,logger,31,INFO,598.10, 85.68, -752.16, 0.26, 0.05, -0.96, 0.01
22:35:43.675,7953,logger,31,INFO,598.15, 85.84, -752.17, 0.26, 0.05, -0.96, 0.01
22:35:43.691,7970,logger,31,INFO,598.26, 86.02, -752.21, 0.26, 0.05, -0.96, 0.01
22:35:43.719,7998,logger,31,INFO,598.37, 86.18, -752.30, 0.26, 0.05, -0.96, 0.01
22:35:43.738,8016,logger,31,INFO,598.46, 86.44, -752.29, 0.26, 0.05, -0.96, 0.01
22:35:43.772,8051,logger,31,INFO,598.54, 87.06, -752.20, 0.26, 0.05, -0.96, 0.01
22:35:43.827,8106,logger,31,INFO,598.56, 88.03, -752.29, 0.26, 0.05, -0.96, 0.01
22:35:43.845,8123,logger,31,INFO,598.56, 88.20, -752.30, 0.26, 0.05, -0.96, 0.01
22:35:43.873,8151,logger,31,INFO,598.55, 88.23, -752.28, 0.26, 0.05, -0.96, 0.01
22:35:43.889,8168,logger,31,INFO,598.55, 88.23, -752.25, 0.26, 0.05, -0.96, 0.01
22:35:43.905,8184,logger,31,INFO,598.56, 88.26, -752.21, 0.26, 0.05, -0.96, 0.01
22:35:43.922,8200,logger,31,INFO,598.61, 88.36, -752.10, 0.26, 0.05, -0.96, 0.01
22:35:43.953,8231,logger,31,INFO,598.69, 88.51, -751.65, 0.26, 0.05, -0.96, 0.01
22:35:43.985,8263,logger,31,INFO,598.78, 88.70, -751.27, 0.26, 0.05, -0.96, 0.01
22:35:44.005,8283,logger,31,INFO,598.82, 88.77, -751.22, 0.26, 0.05, -0.96, 0.01
22:35:44.060,8338,logger,31,INFO,599.09, 89.23, -751.37, 0.26, 0.05, -0.96, 0.01
22:35:44.116,8394,logger,31,INFO,599.40, 89.62, -751.36, 0.26, 0.05, -0.96, 0.01
22:35:44.150,8428,logger,31,INFO,599.48, 89.66, -751.19, 0.26, 0.05, -0.96, 0.01
22:35:44.212,8490,logger,31,INFO,600.20, 89.85, -751.40, 0.26, 0.05, -0.96, 0.01
22:35:44.230,8508,logger,31,INFO,600.44, 89.88, -751.58, 0.26, 0.05, -0.96, 0.01
22:35:44.288,8566,logger,31,INFO,601.00, 90.05, -751.50, 0.26, 0.05, -0.96, 0.01
22:35:44.304,8582,logger,31,INFO,601.06, 90.05, -751.47, 0.26, 0.05, -0.96, 0.01
22:35:44.338,8616,logger,31,INFO,601.24, 90.05, -751.42, 0.26, 0.05, -0.96, 0.01
22:35:44.393,8671,logger,31,INFO,601.45, 90.07, -751.38, 0.26, 0.05, -0.96, 0.01
22:35:44.422,8700,logger,31,INFO,601.45, 90.07, -751.33, 0.26, 0.05, -0.96, 0.01
22:35:44.508,8786,logger,31,INFO,601.67, 90.03, -751.42, 0.26, 0.05, -0.96, 0.01
22:35:44.555,8834,logger,31,INFO,601.77, 90.09, -751.64, 0.26, 0.05, -0.96, 0.01
22:35:44.595,8874,logger,31,INFO,601.94, 90.24, -751.72, 0.26, 0.05, -0.96, 0.01
22:35:44.674,8952,logger,31,INFO,601.66, 90.40, -752.18, 0.26, 0.05, -0.96, 0.01
22:35:44.705,8983,logger,31,INFO,601.58, 90.46, -752.22, 0.26, 0.05, -0.96, 0.01
22:35:44.724,9002,logger,31,INFO,601.56, 90.60, -752.16, 0.26, 0.05, -0.96, 0.01
22:35:44.790,9068,logger,31,INFO,601.55, 90.64, -751.97, 0.26, 0.05, -0.96, 0.01
22:35:44.834,9113,logger,31,INFO,601.89, 91.30, -751.73, 0.26, 0.05, -0.96, 0.01
22:35:44.850,9128,logger,31,INFO,602.11, 91.35, -751.62, 0.26, 0.05, -0.96, 0.01
22:35:44.877,9155,logger,31,INFO,602.43, 91.77, -751.39, 0.26, 0.05, -0.96, 0.01
22:35:44.892,9170,logger,31,INFO,602.68, 91.83, -751.26, 0.26, 0.05, -0.96, 0.01
22:35:44.911,9189,logger,31,INFO,602.90, 91.88, -751.11, 0.26, 0.05, -0.96, 0.01
22:35:44.928,9206,logger,31,INFO,603.06, 92.04, -750.88, 0.26, 0.05, -0.96, 0.01
22:35:44.950,9228,logger,31,INFO,603.23, 92.24, -750.61, 0.26, 0.05, -0.96, 0.01
22:35:44.967,9245,logger,31,INFO,603.41, 92.37, -750.34, 0.26, 0.05, -0.96, 0.01
22:35:45.007,9285,logger,31,INFO,604.01, 92.88, -749.94, 0.26, 0.05, -0.96, 0.01
22:35:45.055,9333,logger,31,INFO,604.84, 93.34, -749.98, 0.26, 0.05, -0.96, 0.01
22:35:45.097,9375,logger,31,INFO,605.67, 93.75, -749.96, 0.26, 0.05, -0.96, 0.01
22:35:45.116,9394,logger,31,INFO,605.96, 93.89, -749.89, 0.26, 0.05, -0.96, 0.01
22:35:45.178,9456,logger,31,INFO,607.40, 94.81, -749.35, 0.26, 0.05, -0.96, 0.01
22:35:45.239,9518,logger,31,INFO,608.89, 96.36, -749.99, 0.26, 0.05, -0.96, 0.01
22:35:45.270,9548,logger,31,INFO,609.42, 97.29, -750.42, 0.26, 0.05, -0.96, 0.01
22:35:45.319,9597,logger,31,INFO,610.14, 98.61, -750.09, 0.26, 0.05, -0.96, 0.01
22:35:45.357,9636,logger,31,INFO,610.65, 99.41, -749.30, 0.26, 0.05, -0.96, 0.01
22:35:45.492,9770,logger,31,INFO,613.74, 102.14, -748.98, 0.26, 0.05, -0.96, 0.01
22:35:45.576,9855,logger,31,INFO,615.17, 102.57, -749.26, 0.26, 0.05, -0.96, 0.01
22:35:45.678,9956,logger,31,INFO,615.63, 103.65, -749.35, 0.26, 0.05, -0.96, 0.01
22:35:45.977,10255,logger,31,INFO,609.34, 103.40, -750.01, 0.26, 0.05, -0.96, 0.01
22:35:46.213,10492,logger,31,INFO,601.09, 103.91, -753.25, 0.26, 0.05, -0.96, 0.01
22:35:46.522,10801,logger,31,INFO,595.75, 104.81, -747.26, 0.26, 0.05, -0.96, 0.01
22:35:46.652,10931,logger,31,INFO,594.76, 104.69, -744.41, 0.26, 0.05, -0.96, 0.01
22:35:46.760,11038,logger,31,INFO,596.91, 102.93, -748.37, 0.26, 0.05, -0.96, 0.01
22:35:46.793,11071,logger,31,INFO,597.45, 102.49, -749.36, 0.26, 0.05, -0.96, 0.01
22:35:46.807,11085,logger,31,INFO,597.72, 102.27, -749.85, 0.26, 0.05, -0.96, 0.01
22:35:46.839,11117,logger,31,INFO,598.28, 101.81, -750.83, 0.26, 0.05, -0.96, 0.01
22:35:46.856,11135,logger,31,INFO,598.61, 101.54, -751.26, 0.26, 0.05, -0.96, 0.01
22:35:46.873,11151,logger,31,INFO,598.97, 101.24, -751.61, 0.26, 0.05, -0.96, 0.01
22:35:46.887,11166,logger,31,INFO,599.35, 100.95, -751.82, 0.26, 0.05, -0.96, 0.01
22:35:46.916,11194,logger,31,INFO,600.21, 100.27, -751.86, 0.26, 0.05, -0.96, 0.01
22:35:46.987,11265,logger,31,INFO,602.54, 98.42, -751.36, 0.26, 0.05, -0.96, 0.01
22:35:47.043,11321,logger,31,INFO,604.41, 96.93, -750.95, 0.26, 0.05, -0.96, 0.01
22:35:47.141,11419,logger,31,INFO,607.68, 94.34, -750.23, 0.26, 0.05, -0.96, 0.01
22:35:47.221,11499,logger,31,INFO,610.47, 92.09, -749.65, 0.26, 0.05, -0.96, 0.01
22:35:47.236,11514,logger,31,INFO,610.93, 91.71, -749.57, 0.26, 0.05, -0.96, 0.01
22:35:47.255,11533,logger,31,INFO,611.39, 91.33, -749.49, 0.26, 0.05, -0.96, 0.01
22:35:47.289,11568,logger,31,INFO,612.31, 90.56, -749.32, 0.26, 0.05, -0.96, 0.01
22:35:47.330,11609,logger,31,INFO,613.71, 89.43, -749.06, 0.26, 0.05, -0.96, 0.01
22:35:47.345,11623,logger,31,INFO,614.19, 89.08, -748.97, 0.26, 0.05, -0.96, 0.01
22:35:47.378,11656,logger,31,INFO,615.17, 88.43, -748.74, 0.26, 0.05, -0.96, 0.01
22:35:47.445,11724,logger,31,INFO,617.46, 87.01, -747.90, 0.26, 0.05, -0.96, 0.01
